Dan Carve,43071
 LEAD ARTIST,43086
Kelsey Martin LEAD PROGRAMMER,43118
Joe Bryant,43128
 LEAD DESIGNERJim Gran,43154
" LEAD LEVEL DESIGNERThomas ""Ted"" Church",43197
 GAMEPLAY PROGRAMMERTaron Millet PROGRAMMERSSteve Vall©e,43259
James Prettyman LEVEL DESIGNERS,43293
Jason LangerKris Durrschmidt,43320
Dave ShramekStefan Beyer,43344
 WRITERDarby McDevitt ANIMATORS,43380
Todd HarryBryan FuBecky KosugeChris Petherick ENVIRONMENT ARTISTS,43449
Tim SwopeBen Bays UI ARTISTKris Quistorff,43492
 ADDITIONAL PROGRAMMIN,43520
Aaron FrazierRobert Stone ADDITIONAL ARTPaul Marshall AUDIO MANAGEREvan Buehler,43602
 SENIOR DESIGNER,43622
Brad Lansford,43635
 QA LEAD,43645
Rebecca Davis TESTERSSean BraxtonMatthew Pennebake,43696
 CERTIFICATION GROUP MANAGER,43730
Jeff Clinton,43742
 CERTIFICATION TESTERSEdwin Maynar,43782
Alan Heller STUDIO HEAD,43807
J.C. Connors STUDIO TECHNICAL DIRECTOR,43851
Jason Bay STUDIO ART DIRECTORMichael Wilcox,43898
 STUDIO DESIGN DIRECT,43924
RRyan Silv,43936
 FINANCE MANAGERValerie Sornette ASSOCIATE PRODUCTION MANAGERKassi O'Connor,44018
 STUDIO TOOLS COORDINATORJason Sagmille,44062
 STUDIO COORDINATORShanna Armenta,44098
 VP OF STUDIOS,44115
Steve Ettinger SPECIAL THANKSJack BrummetDavid ChenJohn-Paul Clifton,44185
Mike DeanAllison EtchemendyJarrod Faehnric,44226
Chauncey GammageRodney Gibbs,44254
Tresa HoangKelli Kenyon,44276
Julie Kidwell,44289
Christian KimballGabriel Leingan,44320
David MannJames North-HearnEd TrilloOF3D,44361
PixelTe,44370
 SOMATONE STUDI,44389
,44391
MANAGING PARTER/VOICE DIRECTOR,44428
Nick Thomas UBISOFT PUBLISHING TEAM,44469
 Executive Producer,44488
Jade Raymond,44500
 ProducerBen Mattes Localization project managers :David CoulombeSandra Pourmarin Localization technical lead :,44603
Adolfo G²mez-Urda Montijano French version by: St©phane Brel,44662
Bruno Porret German version by :Mouse-Power Spanish version by : ,44724
Uisce Massmedi,44738
 Italian version by : Synthesis International,44779
 Scandinavian versions by: ,44806
Utrax Multimedia  Dutch version by: ,44842
Utrax Multimedia  Linguistic testing by : Babel Media LtdSenior Project ManagerIrina Lokshina Worldwide Quality Control Directo,44960
ric Tremblay Montreal Quality Control Studio Manager,45009
Jonathan Moreau,45023
 Quality Control Studio CoordinatorMaxime Faucher,45068
 Lead Compliance SpecialistOlivier Dignard,45108
 Compliance Specialists,45130
Roger Junior Chabot,45148
Olivier Guilbault,45165
Alia HanouchAm©lie Nolin,45188
Francis Quintal Laboratoires Bug-Tracker inc.,45231
President,45240
Antoine Carre,45252
 Vice-President ,45268
perationsPaquito Hernandez Director of Operations,45313
Kaveh Masrour,45326
 Studio ManagerEric Hum,45349
 Organizational Efficiency Coordinato,45384
St©phane Maltais Organizational Efficiency AssistantSteve Olynyk,45445
 Quality Assurance AnalystsFran§ois-S©bastien Trudel BenoitChristina Verlinden Quality Assurance Testing Department ManagerAlexandre Martel,45572
 Functionality Lead Tester,45596
Matthew Kowalewski Testers,45621
Jason El-GabrySean LessardGitan Lacroix,45659
Leanne Strohebe,45675
 AUDIO/VIDEO STUDI,45698
 AUDIO/VIDEO DIRECT,45722
RJ©r©mi Valiquette,45741
 VOICE MANAGERNancy Larocque SOUND ENGINEER,45791
Didier Gagnon SOUND EDITORDenis Saindon FOLEY ARTISTTchae Measroch VOICE EDITORSGeoffrey Cot© MUSI,45898
Music composed by Jesper Kyd,45925
" ENGLISH VOICES RECORDED IN
 M",45961
NTREAL ATStudio Point d'Orgue VOICES RECORDED IN LA BYSoundelux DMG,46034
 VOICE DIRECTORS,46054
Simon Peacock,46067
Amanda Wyatt SPECIAL THANKS TO:,46101
Patrice Desilets,46116
Martin Laplante Mathieu Beaulieu,46145
Corey MayBenoit LambertRichard Calamatas,46183
Mohamed Gambou,46198
Laura De YoungHugo Vezin,46222
Nicolas RaffenaudPatrick Plourde,46253
Christophe Martin,46269
Sebastien PuelJean-Francois BoivinFred LefrancoisThe entire Assassins Creed 2 Console Tea,46351
 UBISOFT MONTREAL CHIEF EXECUTIVE ,46393
FFICERYannis Mallat EXECUTIVE VICE-PRESIDENT MANAGEMENTChristophe Derennes EXECUTIVE VICE-PRESIDENT OPERATION,46518
Olivier Paris,46531
" EXECUTIVE VICE-PRESIDENT 
CORPORATE AFFAIRSSabine Hamelin VICE-PRESIDENT HUMAN RESOURCES Francis Baillet ",46651
" DIRECTOR, SECURITY GROUP",46683
"Alexandre Major DIRECTOR, FINANCEDaniel Girard DIRECTOR, COMMUNICATION",46762
C©dric Orvoine LOCALIZATION STUDI,46800
WORLDWIDE LOCALIZATION MANAGERCoralie Martin,46850
" DIRECTOR, MONTREAL LOCALIZATION",46889
Ludovic Bony AUDIO/VIDEO STUDI,46924
"DIRECTOR, AUDI",46942
/VIDEO STUDI,46958
J©r©mi Valiquette,46975
 MOCAP STUDI,46991
"DIRECTOR, MOCAP STUDIO",47018
Jacques Dussault,47034
 TECHNOL,47045
GY GROUPTECHNOL,47065
GY GROUP DIRECTOR,47086
Quentin Galle,47099
 PLAYTEST LAB,47115
"DIRECTOR, PLAYTEST LAB",47142
Marie-Pierre Dyotte  DIGITAL ARTS,47176
"DIRECTOR, UBISOFT DIGITAL ART",47212
Anne Le BouyonnecTechnology Group,47244
Sylvain Trottier HR Team,47268
Suzanne Boutin,47282
Charl¨ne Humbert,47298
Dan Tememe,47308
Richard Pailli¨reMaria AmatoShannon Warcup,47348
Caroline Cloutier Legal Service,47377
Julie JondeauSt©phanie Maillo,47405
 Financial ServiceEric AudetteM©lanie Leblanc,47448
" UBISOFT ENTERTAINMENT
 (Worldwide)President and CE",47504
Yves Guillemot,47518
" Executive Director, Worldwide Studios",47554
Christine Burgess-Quemard,47578
 Chief Creative Office,47600
Serge Hasco«t,47613
 Worldwide Content Director Lionel Raynaud Production Content DirectorJean-Marc Geffroy Pre-production Manager,47715
Fred Markus Game Content Manage,47745
"Laurent Malville Scenario Director Alexis Nolent Gameplay Engineering &  
Entertainment Analysis DirectorCyril Derouineau Worldwide LIVE Development 
Director Cyril Marchal",47904
" Process & Methods Director Michel Pierfitte Worldwide Production 
Coordination Directo",47984
"Anne Blondel-Jouin Production Coordination 
Manager(s)Thomas Baille",48047
Mathieu Peyronnet,48063
 Transversal Projects Coordinato,48093
Alix de Vallois Certification Manage,48127
Etienne Tardieu Certification Coordinator - Age Rating,48176
Celine Paiva,48188
 EMEA Certification SpecialistsAnis BoujaouaneGuillaume Gad,48244
" US Director Production Planning & 
Customer SupportBrent Wilkinson Studios Operations DirectorPierre Escaich Games Lab Manage",48361
Alexandre Debrousse Games Lab CoordinatorYves Robin Playtest Coordinato,48428
Camille Bigat,48441
Yohan CazauxPaola Joyaux,48465
Sebastien ,48475
dasso Game AnalystsJoceran Borderie,48508
Jean-Baptiste Halle,48526
Philippe Pellefigue EMEA Executive Director Alain Corre EMEAChiefOperating,48602
fficer,48610
StephaniePerotti Chief Marketing OfficerAnne Gleizes,48663
 International Brand Strategy Director,48697
Helene Juguet EMEAMarketingDirector,48734
JohnParkes EMEAMarketingGroupManage,48775
Etienne Allonier EMEASeniorBrandManager,48816
Julien Galou,48828
 EMEA Assistant Brand ManagerArnaud Richard,48869
 United Kingdom Brand Manager,48896
Jan Sangher,48907
 Germany Brand Manager,48928
Simon Magat,48939
 France Brand ManagerFlorent Greffe Spain Brand Manager,48990
Antonio Alonso,49003
 Italy Brand Manager,49022
Stefano Rigoldi Netherlands Brand Manager,49060
Michiel Verheijdt Belgium Brand Manager,49097
Xander Valkiers Denmark Brand Manager,49132
Morten Ryberg,49145
 Switzerland Brand ManagerGil Granjean,49181
 Austria Brand ManagerEugen Knippel   Poland Brand ManagerRafal Adasiak,49247
 Australia Brand Manager,49269
Lisa Greenlan,49282
 China Brand Manager,49301
E Jun Yan South Korea Territory Manage,49337
Sue Hon,49345
 Japan Marketing ManagerYoshihisa Tsuji,49382
 EMEA Emerging Market Manage,49410
Dan Gardener EMEAPRDirector,49440
StephaneValet EMEASeniorPRSpecialistLaetitia Jauze EMEADigitalMarketingGroupManager,49531
StephaneCatherine,49548
 EMEADigitalMarketingManagerChristophe Zerathe EMEATradeMarketingManager,49625
VirginieSergent,49641
 EMEATradeMarketingCoordinator,49674
DamienNeymarc EMEAPaperpartsTrafficManager,49721
VincentHamet,49734
 EMEAManufacturingPlanningCoordinatorCorentinFrancois International Brand Group Manager,49820
Jerome Durand International Brand Manage,49857
Florence Baccar,49872
 International Product Manager,49899
Nicolas Lefebvre,49915
Maria LoretoCeline Zorgniotti Community DeveloperAymar Azaizi,49973
 Marketing Artists,49990
C4 StudioArt DirectorXavier Thomas,50023
Production Manager,50040
Sophie C³t©CommunicationArtists,50071
Sophie CodaireAdam Steeves,50096
 US Marketin,50109
President,50118
"Laurent Detoc Senior Vice President, 
Sales & Marketing",50169
"Tony Key Director, Marketin",50196
"Adam Novickas Associate Director, MarketingDanny Ruiz",50247
 Brand ManagerBrady Watkins Associate Brand Manager,50295
Don Wan,50303
" Director, Public RelationsJaime Borasi Senior Public Relations ManagerMichael Beadle Director, Media & Promotions",50408
Jill Steinberg,50422
" Associate Director, Advertisin",50451
Joe Rongavill,50464
 Advertising Manager,50483
Natalie Ocho,50495
 Online Advertising Manage,50520
Jason Canto,50531
 Online Advertising Manage,50556
David Hando,50568
" Online Advertising CoordinatorJulia Loranger Associate Director, Promotions",50637
Jeff Danduran,50651
 Promotions ManagerKristina Flucke,50683
" Promotions SpecialistLily Atkins Director, Digital Marketin",50740
"Josh Milligan Associate Director, Digital MarketingJustin Landskron Digital Marketing Manage",50825
Dave Macachor,50838
 Senior CRM ManagerScott Dixon,50867
 Digital Marketing Manage,50891
Philip Navida,50905
 Online Marketing Manage,50928
Ryan Youn,50938
 Associate Online Marketing ManagerPeter Dalope Senior Web Produce,50999
Caroleen Beatty,51013
 Associate Web ProducerEmily ,51041
ng,51044
" Senior Director, Retail Marketin",51075
Mike Eisenber,51089
 Senior Retail Marketing Manager,51118
Chris Lyons Senior Retail Marketing Manager,51158
Cherrie Chiu,51170
 Retail Marketing Manager,51193
Ellen Lee,51202
 Retail Marketing Coordinato,51228
Laura Wong,51238
 Senior Retail Planning Manager,51266
Graham Rios,51277
" Vice President, Sales",51298
"Rick Wilcoxen Vice President, Creative Services",51343
Allen Adler Creative Director,51370
Michael Hammond Art DirectorLi Shen Project ManagerRyan Molyneaux Copy Edito,51444
Neal Eckar,51455
 Copy Edito,51467
Ian Golder,51477
 Senior Editor/Produce,51499
Eileen Cislak,51512
Brigham Stitt Editor/Produce,51540
Chris Ma,51549
 Production AssistantKatherine Bamford,51584
 ESRB Manager,51598
Shannon Kokoska ESRB Coordinator,51629
Edwin Zee**END OF CREDITS*,51660
 VOICE TALENT Ezio Auditore da FirenzeKid BeyondRoger Craig Smith Antonio,51733
Tony AzzolinoCarlo Mestroni,51759
" Luis Santangel, Guard CaptainAdam Harrington Raphael Sanchez, Halberd Guard, 
Soldie",51840
"Chuck Kourouklis Christoffa Corombo, Pedro Llorente, 
Male CiviilianRoger Jackson",51917
" Torquemada, Gaspar Martinez,
 Assassin",51954
"Doug Boyd Muhummad, Juan de Marillo, 
ArcherErik Bra",52005
" Queen Isabella, Animus voice, 
Female CivilianNicole Vigil",52061
  Objective Complete,52081
New ,52086
bjectivesObjective Complete,52113
New ,52118
bjectivesAssassin Rescue,52142
Assassins Remain,52157
Assassin Remains,52172
Civilian Rescued,52188
Civilians RemainCivilian RemainsGuard EliminatedGuards Remain,52246
Guard Remains,52259
Find your contact within the city.Get to the Thieves' Guild.,52313
Find Christoffa and protect him from harm.Return to the Thieves' Guild.,52377
Meet Santangel and Christoffa at the Venetian Garden.,52423
Get inside the hostel,52442
Retrieve Christoffa's atlas from the hostel.,52481
Escape from the hostel through the crypts.,52518
Bring the atlas to the harbor.Get information from the two contacts in the city.Enter the local Thieves' Guild.Defeat the intruders!,52632
Escape the ambush!Assassinate Gaspar Martinez.Save the assassin before he's burned at the stake!Find Pedro Llorente on the far side of town,52755
Rescue the first assassin,52778
Rescue the second assassin.,52802
Rescue the third assassin.,52825
Rescue the fourth assassin.,52849
Rescue the captured assassins.,52876
Rescue the last captured assassin.,52906
Assassinate Pedro Llorente,52930
Escape back to Sanchez!Kill five guards.Return to Sanchez.,52985
Rescue civilians from guards.,53012
Survive the ambush!,53031
Meet Sanchez at the chapel in the center of the village.Find out the passage the Templar Spy is using to enter Granada.Assassinate the Templar Spy.,53158
Report the Spy's death to Sanchez.,53189
Travel to Granada through the catacombs.Open the gates to infiltrate Alhambra Palace,53263
Find King Muhammad.,53282
Escape back down the tower!,53307
Get to the palace gates on the far side of the city,53350
Defeat the guards to open the gates.Kill the invading guards before time runs out!,53421
Kill the first torch guard,53445
Kill the second torch guard.,53470
Kill the third torch guard.,53494
Kill the fourth torch guard.,53519
Kill the fifth torch guard.Save the civilians from arrest.,53571
Save the first civilian,53593
Save the second civilian.,53616
Save the third civilian.,53638
Find Juan de Marillo's base of operations.Assassinate Juan de Marillo without being seen,53716
Find Christoffa before the Templars do!Protect Christoffa from the Templars!Close the entrances to the palace to stop the invading Inquisitors!,53841
Close the first entrance.,53863
Close the second entrance.Close the third entrance.,53907
Close the fourth entrance.,53930
Get inside the Inquisitor's prison.,53962
Rescue Raphael Sanchez.,53984
Get to the top of Torquemada's manse to get inside.,54028
Assassinate Tomas Torquemada.Use the swing poles to get to the top of the tower.Defeat all enemies.,54113
Assassinate the Inquisitor.Escape the alerted guards.Navigate three portcullises in the allotted time before Ezio is overwhelmed.Stealthily assassinate Torquemada before the captured assassin is killed.Reach the end goal before time runs out.Reach the end goal before time runs out.Reach the end goal alive.,54378
Reach the end goal alive.,54400
Save all of the civilians.Entrance Close,54437
Kills:,54444
Time:,54450
Damage:Notoriety:,54467
Mission CompleteSynch Points:Stealth Kills:RANK:,54521
l;;a,54531
/Wanted Poste,54546
Wanted Poster FoundWanted Posters FoundMap ScrollMap Scroll Found,54607
Map Scrolls FoundSynch Increased,54638
More Posters To Increase SynchNew Challenge Unlocked,54686
New Animus Hack Unlocked!,54711
Sepia Tone,54721
Faster Synch RegenSuper StealthUnlimited KnivesAntonio Disguise,54780
Spanish Assassin DisguiseGuard Captain Disguise,54824
Sepia Tone Unlocke,54842
Faster Synch Regen UnlockedSuper Stealth Unlocked,54888
Unlimited Knives Unlocked,54912
Antonio Disguise UnlockedSpanish Assassin Disguise Unlocked,54967
Guard Captain Disguise Unlocke,54996
Raphael Sanchez Disguise,55019
Raphael Sanchez Disguise Unlocke,55050
"Hard ModeHard Mode Unlocked""Ted"" Mode",55087
"""Ted"" Mode Unlocke",55106
No Radar ModeNo Radar Mode Unlocked,55139
Fast Wall Climb,55154
Fast Wall Climb Unlocke,55177
Challenge 1 Unlocke,55196
Challenge 2 Unlocke,55215
Challenge 3 Unlocke,55234
Challenge 4 Unlocke,55253
Challenge 5 Unlocke,55272
Challenge 6 Unlocke,55291
Challenge 7 Unlocke,55310
Challenge 8 Unlocke,55329
Challenge 9 Unlocke,55348
"Challenge 10 UnlockedVenice, Italy",55381
"Barcelona, SpainZaragoza, Spain",55411
"Granada, Spain",55425
"Alhambra, SpainEzio",55445
CivilianAntonio,55460
Luis SantangelChristoff,55483
Guard,55489
ArcherAssassin,55503
Gaspar MartinezQueen Isabell,55530
Juan de Marillo,55544
Muhammad XII,55557
Pedro Llorente,55570
Raphael SanchezTorquemad,55594
AnimusSelect LanguageEnglishFrenchSpanishItalian,55641
GermanDutch,55653
DanishSwedishFinnishNorwegian,55683
